watch_VERB,1038
shop_SUBST,1036
difficult_ADJ,1035
spend_VERB,1034
young_ADJ,1033
cost_SUBST,1031
union_SUBST,1028
certain_ADJ,1024
hold_VERB,1023
bloody_ADJ,1018
meet_VERB,1014
wait_VERB,1008
x_SUBST,1006
either_ADV,1005
office_SUBST,1003
deal_VERB,999
sometimes_ADV,998
committee_SUBST,997
seventy_ADJ,997
far_ADJ,986
stay_VERB,986
change_SUBST,984
large_ADJ,978
around_ADV,976
city_SUBST,976
mind_SUBST,976
build_VERB,972
often_ADV,972
fine_ADJ,969
police_SUBST,969
authority_SUBST,967
eh_INTERJ,966
sense_SUBST,965
tomorrow_ADV,965
game_SUBST,956
national_ADJ,956
across_PREP,955
war_SUBST,951
answer_SUBST,947
forget_VERB,947
provide_VERB,946
home_ADV,935
boy_SUBST,928
cut_VERB,928
need_SUBST,923
aha_INTERJ,921
interest_SUBST,921
least_ADV,919
true_ADJ,918
allow_VERB,917
win_VERB,917
ha_INTERJ,916
land_SUBST,915
n_SUBST,914
mind_VERB,909
difference_SUBST,908
million_ADJ,908
although_CONJ,906
district_SUBST,906
later_ADV,905
table_SUBST,904
o'clock_ADV,901
development_SUBST,895
hard_ADJ,895
particularly_ADV,895
officer_SUBST,894
north_SUBST,893
head_SUBST,891
plus_PREP,891
somewhere_ADV,889
piece_SUBST,886
type_SUBST,885
happy_ADJ,882
letter_SUBST,882
r_SUBST,882
family_SUBST,880
rate_SUBST,879
fire_SUBST,875
eat_VERB,874
absolutely_ADV,870
town_SUBST,870
training_SUBST,868
form_SUBST,867
mention_VERB,866
down_PREP,865
expect_VERB,865
therefore_ADV,865
hello_INTERJ,862
suggest_VERB,861
produce_VERB,856
yourself_PRON,856
trade_SUBST,854
street_SUBST,853
through_ADV,852
during_PREP,850
clear_ADJ,848
interesting_ADJ,845
light_SUBST,845
forward_ADV,843
centre_SUBST,839
stage_SUBST,839
foot_SUBST,838
draw_VERB,837
low_ADJ,836
motion_SUBST,835
learn_VERB,833
someone_PRON,833
programme_SUBST,829
thanks_SUBST,826
building_SUBST,825
market_SUBST,825
amount_SUBST,822
less_ADV,816
accept_VERB,815
decide_VERB,814
u_SUBST,812
page_SUBST,810
british_ADJ,807
settlement_SUBST,807
power_SUBST,805
where_CONJ,803
position_SUBST,800
front_SUBST,796
site_SUBST,795
along_ADV,794
chance_SUBST,793
sir_SUBST,792
basically_ADV,785
f_SUBST,785
possible_ADJ,785
around_PREP,778
concerned_ADJ,773
follow_VERB,770
break_VERB,768
late_ADJ,768
traffic_SUBST,766
minus_PREP,765
listen_VERB,759
third_ADJ,759
effect_SUBST,757
chairman_SUBST,756
